housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
24,2139,481,971,418,4.3859,271300
35,1248,206,551,185,5.6426,348200
34,1770,291,916,289,5,354200
22,13133,3680,7180,3522,3.5414,354700
36,1102,193,522,172,6.1187,342000
28,7591,1710,3420,1635,4.0708,328900
19,6224,1105,3152,1076,5.9541,500001
25,8272,1132,3392,1132,10.0973,500001
34,3677,573,1598,568,6.838,378000
15,2485,742,1994,670,2.8333,183200
37,1512,348,1545,351,3.7663,160300
46,1676,322,846,295,5.1814,209500
11,2921,685,1512,664,4.1445,176400
36,2233,605,1934,599,2.8784,194900
34,1471,423,995,386,2.9583,188700
31,1109,354,1119,334,2.3056,200000
46,1268,240,661,239,4.0742,229100
44,2295,560,1543,528,2.3851,194100
31,1939,505,1584,466,2.5234,199500
43,2850,709,1510,670,2.4835,274300
42,2304,442,862,429,4.3542,417900
32,2455,556,989,493,4.0764,325000
34,3659,921,1338,835,3.6202,366100
36,6871,1180,2216,1130,8.0499,495600
26,3902,610,1468,632,8.5136,500001
35,3946,695,1361,620,6.5195,500001
52,1295,281,578,273,2.976,405100
52,1096,247,423,230,3.0179,500001
36,2963,838,1129,745,2.5588,500001
38,2158,582,1061,577,2.9643,355300
36,1616,465,773,429,2.6,313600
36,1390,458,874,468,2.5812,200000
34,2832,883,1594,843,1.7558,312500
33,3463,1170,1845,1134,2.0205,243800
30,2353,728,1365,718,2.0702,283300
28,1111,300,526,294,2.6136,383300
52,2373,601,1135,576,3.1765,225000
52,1902,488,848,478,2.9621,175000
45,2195,483,1265,455,3.3864,397900
40,3110,764,1557,763,1.9937,367100
48,1740,360,748,357,4.7019,411100
40,1821,447,777,441,2.3375,355200
39,2810,670,1109,624,3.25,355000
50,3518,812,1724,758,3.0833,338100
48,1835,380,956,370,3.2813,243600
48,1825,404,728,363,3.3824,322600
47,1424,300,632,278,4.0625,295200
45,2283,509,1093,475,2.5658,252000
45,1879,395,946,409,3.3333,254700
42,1372,275,674,271,2.8793,202100
49,995,184,462,194,2.7917,242000
48,1769,429,993,405,2.3214,139400
45,1767,417,1052,379,3.5161,157000
34,3239,806,2331,765,2.0538,125800
43,1690,379,1017,359,2.1078,133500
38,2365,638,2259,607,2.0879,120700
38,1400,376,1139,315,2.2368,120000
36,1083,342,1023,295,2.1324,143800
35,1819,499,1666,482,1.6452,125900
46,3745,798,1502,808,3.8643,195800
43,1356,333,796,329,1.7159,189700
33,3140,466,1214,464,6.5044,350400
45,2005,368,909,364,4.6406,268900
43,2657,548,1145,524,4.1375,287100
35,3702,648,1449,614,5.3194,313700
45,1559,305,891,341,4.4038,259400
39,813,185,344,154,3.5833,218800
29,2861,816,1715,775,2.7712,160900
19,4651,1281,2917,1121,2.6823,142500
18,1284,283,990,289,4.0179,195800
37,2146,573,2009,592,3.6583,177300
25,1849,518,1498,451,2.8378,170000
21,1802,556,1286,557,2.7284,146900
17,3431,934,2365,810,3.0393,129200
42,2532,627,2038,591,2.875,177500
42,1139,302,1283,306,4.1635,163900
42,1116,303,1082,299,3.7237,170800
26,3231,1089,3193,1020,2.6535,177200
39,1390,410,1666,371,3.3056,156800
38,2169,688,3036,639,2.3125,148500
33,939,284,1309,250,3.4063,152300
44,520,116,392,106,3.0132,202500
30,1132,347,1433,341,2.68,170000
27,4445,1231,3340,1113,3.1656,204500
46,1231,231,793,256,4.1023,226800
26,3695,1144,2308,1009,2.6667,229300
19,2807,883,1546,815,2.6375,233800
42,1949,422,1184,423,4.3333,225600
41,2048,439,1191,429,3.8,222500
36,2064,474,1366,421,4.1,243100
42,1935,388,1136,379,4.74,230000
41,1355,349,655,329,2.9551,205000
39,1166,222,640,206,3.5313,230400
18,3380,922,2276,854,4.0727,214000
40,756,122,371,130,5.0299,329200
37,1719,426,1266,424,3.375,228000
34,760,174,723,198,5.3169,227600
44,1362,237,709,247,4.4271,336200
33,2408,534,1644,523,4.2454,236800
31,2518,543,1107,508,4.7404,295800
28,1313,319,827,308,2.65,260800
26,1375,286,829,278,3.9844,230700
25,2845,710,1611,628,3.2049,267400
22,2114,541,1300,538,3.4208,290000
19,2512,575,1275,544,4.9375,293000
17,1082,291,598,281,3.9868,281900
37,1768,314,802,290,5.0784,295900
37,1249,218,583,214,5.7422,330700
36,681,122,360,128,5.2799,332600
35,2126,434,1044,433,5.5456,297400
34,1865,345,963,302,5.543,305900
36,1390,230,683,219,4.8906,334400
35,1577,279,743,274,5.7654,343000
22,11016,3170,6664,2838,3.703,361300
36,1660,300,943,300,5.1984,353600
35,2828,487,1439,490,5.6013,350200
35,1378,247,645,217,5.9143,343400
36,1784,311,901,293,6.2247,339000
36,1083,187,522,187,5.7765,339500
34,2211,502,1113,488,4.7026,356800
25,9042,2022,4458,1944,4.5592,378800
34,2629,369,966,375,10.1241,500001
34,5166,704,2071,668,8.3609,500001
10,443,111,48,21,3.125,71300
11,17339,2866,8721,2803,5.9507,225200
40,1283,246,594,236,4.1121,229200
32,1444,317,1177,311,3.6,164600
17,1787,463,1671,448,3.5521,151500
11,2127,581,1989,530,2.9028,174100
36,2080,455,1939,484,4.2875,176600
36,1392,326,1181,303,3.1563,176400
34,2272,558,2164,484,3.7143,175700
33,1438,309,1378,306,2.8917,170400
19,2890,821,2203,705,2.6696,185100
42,1140,300,643,252,3.3958,178400
36,1608,373,1217,374,2.9728,190200
35,2949,794,2106,746,2.9228,177300
33,1829,512,1345,500,3.1629,198900
6,854,350,542,321,0.8198,325000
42,600,171,377,181,2.4107,184400
42,1713,416,1349,427,3.2596,191800
15,3327,1011,2683,857,2.3784,185400
10,1431,473,1438,429,2.2756,221400
6,6526,2007,3298,1790,2.7231,250000
25,2450,618,1054,578,3.6375,262500
17,4150,1148,1808,1041,3.5051,232400
10,2606,748,1373,680,3.6128,225000
23,4604,1319,2391,1227,3.1373,263100
8,4382,1560,2138,1411,3.5714,197900
23,1883,512,774,478,3.5096,396400
21,4670,1161,1914,1094,3.7986,367700
28,4287,627,1498,615,8.5677,500001
34,2821,399,843,391,11.615,500001
42,5518,979,1863,957,8.5842,500001
38,4408,1295,1690,1229,3.0156,300000
38,1349,344,547,309,3.2159,383300
33,3180,865,1347,841,4.0651,500001
31,6348,1827,2559,1755,3.2818,225000
31,2697,706,1059,689,2.8942,500001
24,630,172,257,147,5.5224,400000
22,4247,1253,1766,1170,3.1517,341700
52,1466,254,600,253,5.7524,393600
52,1234,223,543,213,6.0338,423700
28,4376,1202,1847,1128,2.6713,312500
22,3008,938,1224,816,3.2149,300000
52,2203,437,899,384,4.25,486900
52,2195,435,884,432,5.24,486400
52,1084,247,468,255,3.4286,474300
50,2519,537,1117,516,4.3667,405600
44,2703,663,1045,619,3.201,287500
39,2309,526,870,546,3.1677,453400
52,843,160,333,151,4.5192,446000
52,2402,506,878,464,4.0217,500001
52,1608,289,630,252,5.5596,500001
52,2346,437,1121,400,4.0583,444300
48,1266,234,539,222,4.005,275000
41,2369,544,1252,522,2.9883,296100
35,2457,552,1159,523,3.0862,345300
52,1197,231,671,219,3.825,278500
43,888,170,514,161,3.1827,202800
43,1465,278,727,290,4.0781,289400
42,1809,424,1094,382,2.767,143000
25,542,161,442,131,2.25,333300
43,1350,287,811,307,3.3636,140900
41,1425,285,838,296,3.9732,188400
39,213,44,138,52,2.125,196400
37,1236,309,966,292,3.0694,122200
44,1944,458,981,377,2.6154,193200
33,2263,430,900,382,4.4028,246800
36,3228,543,1305,520,5.1695,397000
32,4018,564,1400,568,8.6718,439100
39,303,69,131,73,4.3438,331800
41,1833,355,847,348,5.726,287800
32,6699,1781,2725,1544,3.3889,285700
26,6672,1729,3333,1557,2.9646,179800
21,3616,1060,2515,945,2.7464,153100
26,138,23,100,20,4.875,175000
35,924,349,1376,358,2.2297,262500
32,1067,286,1053,277,2.8438,181700
29,2265,813,3425,781,2.3675,149400
46,1130,201,503,196,4.4861,246300
10,199,41,61,56,2.8958,245800
44,938,181,502,171,4.4722,218300
40,928,187,521,185,5.5255,242700
39,1073,206,556,204,4.8611,245600
36,1075,197,509,197,4.9688,238900
41,1869,427,1334,435,3.9355,227800
35,1651,269,707,252,5.6482,294800
32,332,103,177,102,3.3409,256300
21,2696,548,1142,473,5.6091,356800
44,1325,245,669,253,4.4211,324000
27,1688,331,811,327,4.5357,334200
26,2620,530,1282,525,4.4828,340700
21,966,172,417,158,5.5335,342600
23,1829,331,891,356,6.5755,359900
19,757,148,361,141,6.02,304200
18,2516,485,1128,433,5.0114,338600
13,2907,726,1573,694,3.5048,294000
28,2685,581,1243,529,4.119,324000
34,2415,404,1278,414,6.1599,341200
29,3662,586,1626,611,6.3974,410000
25,5622,998,2537,1009,5.785,395300
32,1751,328,819,323,6.7105,339000
27,3245,605,1572,556,5.3773,379000
35,1207,207,601,213,4.7308,353400
39,2794,444,1319,441,5.878,387800
36,2463,447,1125,424,6.0176,352700
36,2416,394,1115,386,6.256,366900
32,2815,607,1338,609,4.5687,381200
36,2031,339,817,337,5.1271,458300
36,1283,209,563,209,6.9296,500001
33,5057,790,2021,748,6.8553,482200
36,1596,234,654,223,8.2064,500001
26,6339,876,2540,880,10.1447,500001
39,1622,355,903,314,4.1125,183000
20,1176,344,864,318,2.375,177700
42,715,145,730,158,3.8,169500
38,1363,395,1798,405,2.3182,171200
35,1468,303,1295,300,3.7708,170600
33,1981,484,1665,466,3.0833,179100
32,993,285,1044,248,2.4306,187500
23,4138,1171,3911,1068,3.0125,181700
42,1308,289,950,302,2.7379,181500
37,1434,394,1667,404,2.4375,176300
30,977,264,736,258,1.9866,177400
44,901,179,473,179,3.3125,186400
40,2079,568,1396,526,3.0061,190800
27,4834,1527,3847,1432,2.1449,165300
24,1983,651,2251,574,2.4792,200000
33,1588,454,739,392,2.8208,238500
46,2609,593,1055,585,3.3177,309400
42,2358,546,1065,523,3.1289,320600
31,2197,501,944,474,3.7312,319400
36,2933,619,1115,579,4.3036,365900
42,1253,225,492,224,7.7112,386700
38,2601,523,870,474,7.1134,416700
39,3798,586,975,525,9.3092,500001
24,8264,2437,3148,2274,3.5659,281300
48,1226,288,370,264,3.9375,450000
30,4524,1312,1910,1243,2.8889,335300
25,4625,1307,1739,1191,3.3989,485000
48,2799,596,1235,561,4.4896,500001
21,3653,956,1510,890,3.5573,500001
16,4814,1381,1897,1209,3.3725,375000
52,1311,217,578,205,7.6771,500001
50,1509,291,690,259,6.2344,500001
31,4345,1158,1987,1070,2.8233,310000
28,2522,616,991,574,3.1475,362500
25,2558,661,1183,636,3.5556,500000
52,2053,480,900,417,3.0707,417900
52,1241,210,526,214,4.4191,334100
52,1004,231,590,226,4.2404,351000
40,2352,598,1133,563,3.238,287500
45,767,130,254,118,6.2895,340400
39,2614,569,1665,553,3.4063,271600
35,2237,592,1794,543,2.2961,207700
31,2846,727,2120,672,2.7226,254200
44,1913,441,1295,432,3.9537,266400
43,912,255,705,246,2.6402,185700
36,2101,569,1756,527,2.9344,222100
45,2098,486,1343,481,3.9615,268600
31,1893,450,819,426,4.3077,140600
18,9528,2075,3922,1920,4.7612,304100
21,11308,3039,5127,2839,4.6277,228300
42,1859,337,813,326,6.019,294500
44,2395,458,1287,450,4.6923,299000
35,3259,967,2003,920,3.2708,400000
29,1821,588,1397,523,2.5833,187500
39,1489,282,743,270,4.8611,456100
36,2501,443,1031,422,4.75,442100
34,1830,315,822,307,5.0602,453700
33,1313,244,561,217,5.2999,359400
27,3039,606,1421,564,5.5771,345500
33,1993,371,918,361,6.9021,337600
27,2287,491,1101,466,4.675,316900
23,2387,418,1008,415,5.8518,337900
21,4151,1018,2054,925,4.9821,292900
17,2791,579,1467,583,5.7415,321900
29,2787,475,1182,444,6.7613,352700
15,1778,311,908,330,7.674,329300
31,3533,729,1647,679,5.5843,384600
28,4430,928,2131,885,4.9384,378100
25,5775,1149,2637,1117,5.4968,379800
40,3070,570,1264,506,5.1626,432700
35,2152,454,902,414,4.5179,427200
20,2270,498,1070,521,4.4615,384800
38,1318,237,547,225,6.0308,416700
34,1822,364,750,366,5.9907,500001
41,1889,301,802,278,6.015,488500
39,2400,373,877,372,5.7361,500001
36,1018,148,329,169,10.5045,500001
33,2349,407,954,373,6.4956,483600
20,1975,306,703,292,8.5491,410300
36,4421,702,1433,624,8.0838,500001
32,10445,1620,4474,1576,7.7042,500001
21,11353,1537,4649,1504,9.821,500001
23,8277,1290,3176,1159,7.6986,500001
25,3295,824,1477,770,1.8325,105800
24,4694,820,3566,777,4.4818,166200
40,712,149,533,155,3.695,165200
35,1790,334,1277,345,5.0818,186800
32,1869,441,1516,432,3.6845,178500
14,2807,868,2729,803,2.6667,172400
19,2012,732,3483,731,2.2234,181300
17,2594,1028,3950,973,2.0348,177200
41,2000,485,1439,461,3.0491,192000
25,3794,989,2454,876,2.9982,204200
23,1875,710,2555,657,2.0968,162500
44,477,91,220,112,3.3906,223800
42,1957,389,985,414,2.9327,240200
40,1696,372,835,385,3.6563,222400
28,2790,748,1351,697,3.2052,283600
26,6429,1611,2806,1491,3.1929,265200
26,3345,818,1599,773,3.3516,241500
46,1582,279,603,283,5.1169,414300
37,1388,286,547,258,5.1584,444700
20,4084,1062,1637,987,3.2388,256300
36,2696,713,905,659,3.1146,373500
29,917,181,379,183,3.4612,425000
29,3110,650,1212,642,4.2031,394400
34,4624,781,1572,719,6.5533,500001
19,5076,1034,2021,960,5.5683,309200
41,730,126,230,125,4.3214,500001
28,2347,608,785,548,4.4167,425000
27,4312,1214,1634,1097,3.6207,362500
52,3759,464,1407,422,15.0001,500001
52,1244,304,444,282,3.5114,430800
28,833,230,349,210,3.067,375000
45,3143,553,1153,564,5.7762,500001
52,1213,194,503,194,8.0095,500001
39,3299,831,1649,759,3.3295,500001
37,2975,705,1291,654,5.3316,500001
47,1621,314,724,311,5.7509,474100
42,3105,559,1253,531,5.222,500001
42,1467,203,577,204,6.6368,500001
25,2814,701,1139,658,4.0153,460000
52,1492,277,666,289,4.7386,340400
49,1230,279,669,269,3.9038,308300
45,2089,312,834,305,7.3028,500001
44,1873,286,635,283,5.5951,461300
41,101,23,85,30,4.125,237500
39,1366,375,1237,370,3.7206,230900
28,1722,536,1161,481,3.2228,232500
19,1450,509,746,437,3.1415,55000
45,1577,421,1042,375,3.4375,314500
38,2521,647,1091,597,4.1296,322900
38,2447,636,1312,574,3.5909,279400
35,4424,918,2101,888,3.9688,355100
25,1101,285,543,294,2.3571,340600
40,1565,269,826,268,5.2035,485700
35,1465,386,1104,345,4.056,339100
43,612,135,402,142,5.1322,314900
44,1097,186,513,185,6.235,361400
43,2700,510,1146,506,5.1333,345900
38,993,175,374,180,6.2673,357200
45,1361,252,581,263,5.8143,340700
41,80,20,61,23,5.25,247200
7,4314,725,1699,718,8.2037,500001
40,826,143,389,147,7.1845,438100
38,1851,332,750,314,7.3356,422700
30,2532,464,1056,419,6.3434,460400
35,1267,216,521,191,6.0441,470000
34,1973,367,843,345,6.077,472700
33,2496,387,1098,404,7.6685,474300
31,1448,244,607,259,8.1513,500001
34,2395,469,1087,438,5.9683,394600
19,3303,584,1329,569,7.521,340400
34,2361,442,915,437,5.687,392400
28,3619,764,1735,789,6.1404,368400
24,2386,582,1152,568,4.8971,400700
24,4373,871,1830,824,5.7128,366200
17,1610,379,670,341,4.3594,349000
32,2075,539,954,519,5.637,500001
35,1008,165,391,167,3.7778,487500
18,1193,233,475,228,7.5594,500001
34,2465,619,1172,575,1.9722,116100
10,4122,814,2164,710,4.2941,151600
22,4443,560,1573,496,10.0285,500001
16,6573,1480,6161,1473,3.3304,154900
13,4379,872,2560,853,4.2538,154300
13,1872,497,1927,432,2.2019,134200
35,2552,545,1850,503,4.775,179500
37,1404,266,889,274,4.0049,190000
36,1643,349,1414,337,4.1181,172700
43,1220,222,729,230,3.6442,186300
45,972,181,554,187,4.8194,181300
30,2453,544,1753,506,2.9803,191500
30,2392,655,1987,609,2.8424,226400
13,4859,1293,3351,1200,3.6875,211900
37,934,231,587,230,3.625,181300
35,2180,599,1483,574,3.0395,191300
35,1631,356,862,368,3.6007,261800
32,3724,899,1912,791,3.5711,312700
27,3588,911,1891,871,3.4013,286000
24,6347,1548,2945,1492,3.3545,221500
24,4443,1283,2421,1180,2.2652,269200
45,1176,250,471,228,2.3333,364700
35,1354,284,501,262,3.8056,384700
34,2638,580,1150,551,4.2989,364700
44,2515,510,967,484,5.0754,374500
41,2394,500,837,417,4.3889,380400
31,3881,909,1535,846,3.0398,369100
52,1695,281,595,264,6.0678,399300
45,417,89,187,88,5.1377,360700
32,8262,1156,2712,1125,10.5575,500001
32,5578,753,1567,697,15.0001,500001
27,3979,510,1351,520,15.0001,500001
45,2686,283,857,259,15.0001,500001
52,3815,439,1266,413,15.0001,500001
22,2170,593,850,520,2.9107,500001
52,2501,362,748,349,6.6343,500001
52,1871,326,646,284,8.2961,500001
47,3652,967,1438,887,3.6964,500001
37,3781,873,1725,838,4.1455,500001
43,1028,145,394,149,10.4519,500001
34,2113,459,859,432,3.6953,500001
26,4473,923,1518,805,5.0762,500001
40,2079,268,720,282,9.272,500001
36,1831,296,871,269,8.1484,500001
24,1101,318,491,287,3.2222,319400
13,6152,1978,3397,1845,3.4058,275000
27,515,201,397,228,2.4135,184400
19,7297,2331,3870,2144,3.116,300000
48,1427,253,693,268,5.7405,351600
44,1494,262,618,266,5.4035,356300
44,2122,385,1012,367,4.6687,344300
37,1534,258,751,259,5.444,336000
34,1816,335,872,339,4.85,329400
36,1280,240,704,217,5.9632,328100
36,1225,213,591,227,5.4663,326700
39,714,118,314,117,5.9856,432100
36,2526,452,996,441,5.611,456600
44,2825,453,1221,461,5.9544,377200
38,1089,174,502,180,7.5953,434800
37,1364,248,494,242,4.6364,456300
35,913,161,451,172,5.6169,411200
44,1877,314,877,320,6.8197,363600
43,2416,454,1028,409,5.6732,330700
35,2217,447,1000,450,4.7319,376100
32,2828,629,1313,534,4.5987,363800
25,1453,271,695,283,5.9499,345800
38,2868,466,1098,438,7.9059,477100
34,2674,435,1087,431,7.3151,492200
36,2334,430,1033,407,6.6321,481500
36,2127,314,807,306,8.1596,500001
31,2926,492,1149,476,7.9611,500001
42,1516,341,634,327,6.2356,472700
36,3022,482,1278,494,7.2651,500001
36,1543,214,474,187,9.3399,500001
35,1753,296,615,275,7.5,500001
35,1060,191,444,196,8.0015,500001
45,2093,497,842,472,6.3231,500001
40,1679,372,719,385,6.435,479500
38,2398,431,911,392,5.2319,500001
34,3145,786,1352,727,5.0976,469800
41,2237,597,938,523,4.7105,500001
18,5152,1365,2286,1243,5.1677,380800
29,2085,533,919,489,5.6017,430000
26,5005,776,2357,790,8.5421,500001
24,4787,562,1653,548,12.9758,500001
15,5907,1257,2310,1001,2.3125,96900
18,6572,1105,3473,1067,5.2987,203400
28,3187,569,2205,559,5.1668,187400
35,1008,204,1162,215,3.35,147600
32,1591,320,1818,306,4.2969,145800
32,2574,531,2609,472,3.7566,146700
38,858,203,1250,204,2.9219,137900
38,870,205,1065,222,2.5313,136100
36,1146,259,1173,272,3.6016,153800
19,280,84,483,87,1.95,137500
18,3447,857,3663,817,3.2284,157100
38,490,101,402,100,3.125,175900
35,1026,195,753,185,4.5909,179200
35,2830,518,1577,524,5.35,210500
32,2734,654,2209,610,3.5164,217200
45,1106,225,595,228,3.6625,190700
37,1993,425,939,400,2.8021,224600
43,1840,356,966,323,4.7171,237900
35,2785,663,1631,614,3.9038,276100
30,2008,513,1052,496,3.0119,262200
27,3277,648,1382,615,3.875,366100
32,3060,505,1159,510,6.3703,465800
14,577,150,372,130,4.1875,275000
46,1628,259,500,258,6.083,424000
33,4032,868,1695,869,4.3468,425900
24,3891,866,1568,830,4.1656,364700
52,3562,394,1163,361,15.0001,500001
47,2979,626,1076,571,3.9904,500001
43,4994,1057,1830,969,5.5321,500001
43,2665,556,1015,506,4.1411,500001
16,9728,2211,3026,1899,5.8758,500001
52,2113,332,800,327,11.1768,500001
52,1907,261,681,249,10.9805,500001
49,601,95,228,106,8.0239,500001
33,1730,386,994,363,3.7277,500001
26,4376,1394,2435,1250,2.8418,327300
24,3711,1192,1764,1147,3.1642,366700
20,4374,1311,2165,1185,3.6019,463600
35,1728,442,1161,420,3.725,310000
34,1430,357,805,362,3.3462,307000
27,2224,618,1594,625,3.0833,315500
19,4702,1472,2636,1334,3.3955,225000
16,5825,1866,3390,1752,3.0965,320000
44,2010,394,961,365,4.5982,333500
43,2000,529,1290,514,4.7031,302500
33,3306,974,2475,924,2.8797,285300
26,2503,449,1218,426,5.3683,500001
37,1426,259,689,261,5.5284,331000
35,684,161,381,159,2.8393,272000
30,3550,934,3738,880,3.191,271200
18,1307,441,884,456,2.9338,276300
44,2298,388,849,360,5.5941,363500
43,1464,224,581,232,6.2022,365900
37,1629,275,668,266,6.1333,387200
44,1802,306,753,282,6.0286,356000
15,412,128,310,137,3.9792,266700
45,2038,394,1086,387,4.7375,289600
38,3328,625,1455,619,5.0596,363900
22,2514,605,1225,568,4.1818,339700
38,1437,272,590,250,5.2338,358000
32,2590,607,1132,555,4.2333,358000
29,1436,401,674,343,3.6389,275000
22,2340,584,1141,554,4.5729,337500
39,2311,404,1044,380,8.468,472100
39,2040,336,926,351,7.5552,500001
38,4166,828,1600,770,6.3861,500001
35,1194,292,507,295,9.0812,500001
34,2959,639,1143,593,6.348,500001
31,702,161,236,144,5.0497,500001
31,1428,320,677,331,7.2316,500001
43,2492,449,1033,437,7.9614,500001
34,540,107,213,104,6.3403,500001
34,1471,308,498,264,7.0842,500001
22,7554,991,2808,946,10.06,500001
4,311,51,128,46,9.8091,500001
18,2281,520,1425,465,1.7388,54400
21,3302,557,1413,520,4.375,180400
30,3027,604,1970,590,4.3409,156000
29,3334,712,2919,718,3.6548,180300
34,1489,326,1389,313,3.4821,160300
35,822,200,1197,203,3.2865,133300
34,1999,427,2391,439,2.8,144300
29,1271,272,1338,266,4.125,150000
37,1024,246,1371,239,3.225,147500
35,674,153,808,173,2.6667,147800
33,1209,341,1097,283,1.6295,134300
36,973,221,1086,218,3.4519,143300
36,1430,331,1502,312,3.6292,145200
36,1181,220,775,218,4.7228,183800
35,1507,281,1025,286,4.5833,177200
17,2049,548,2243,541,2.525,163700
34,1550,279,1011,288,4.5375,189000
33,2478,457,1567,446,5.6629,186700
34,3004,589,1938,568,4.1857,198600
29,1807,323,1234,310,5.3767,233000
29,2893,543,1636,540,5.1586,237400
34,161,48,66,33,1,187500
27,3201,970,3403,948,2.2377,231700
24,3148,908,2850,839,1.9549,221500
34,2622,572,1997,573,3.338,222500
33,3353,790,2318,775,2.2589,269700
33,3285,830,2281,786,2.6165,230800
40,1013,150,449,166,5.7143,382400
31,2887,646,1626,637,3.6745,335500
30,1323,353,856,333,3.3594,202200
27,3760,880,2022,812,3.1551,225600
31,2235,363,914,370,6.1359,359700
46,54,9,20,6,0.536,375000
28,4664,1040,1963,961,3.9028,367900
25,2769,566,1201,545,3.6641,386100
17,277,70,119,59,4.0208,341700
48,680,131,268,126,4.615,371400
31,1861,430,736,360,5.2853,355900
18,1880,420,681,333,4.3214,372300
